"siteyear","X58_","X59_","X60_","X61_","X62_","X63_","X64_","X65_","X66_","X67_","X68_","X69_","X70_","X71_","X72_","X73_","X74_","X75_","X76_","X77_","X78_","X79_","X80_","X81_","X82_","X83_","X84_","X85_","X86_","X87_","X88_","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99.","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161"
"DOR 2016",0.84825,0.677541666666667,4.44070833333333,5.55585416666667,1.23441666666667,4.2248125,3.95289583333333,2.89889583333333,1.31889583333333,2.45041666666667,4.46622916666667,4.04091666666667,3.46683333333333,6.34516666666667,9.51927083333333,9.59683333333333,9.30795833333333,6.1869375,5.82341666666667,5.30229166666667,6.77172916666667,6.94429166666667,8.36425,8.98291666666667,8.82985416666667,7.7684375,7.568,8.30979166666667,7.99752083333333,7.06033333333333,6.2395625,5.6955625,4.4114375,4.5415,6.9691875,9.09391666666667,7.478125,6.17514583333333,6.6866875,5.99495833333333,7.49716666666667,6.36779166666667,7.17089583333333,7.5004375,8.11754166666667,8.1385,7.67279166666667,6.2664375,4.9134375,4.682375,7.57297916666667,8.4728125,8.62491666666667,9.61420833333333,9.50522916666667,5.7993125,4.7218125,6.82589583333333,4.13875,4.2600625,3.9530625,4.7688125,6.91616666666667,7.68227083333333,9.93041666666667,9.98683333333333,8.70620833333333,10.4768958333333,12.0100833333333,10.3312083333333,9.308,10.4455625,13.1270208333333,13.8052083333333,12.1732916666667,11.5509375,9.65585416666667,9.71547916666667,8.9515,10.9158333333333,10.0866458333333,9.93629166666667,8.7768125,12.0471041666667,11.7433125,11.1653125,11.9353125,10.7045,10.18425,10.4337916666667,10.2916458333333,12.3391041666667,13.6295,12.4121875,13.3793333333333,13.4737291666667,10.597,10.6447916666667,10.6535833333333,11.2780833333333,11.9417916666667,12.23025,11.4979166666667,12.1171666666667
"DOR 2017",2.47783333333333,1.28920833333333,3.01845833333333,4.17954166666667,3.83966666666667,4.98708333333333,4.02729166666667,3.94995833333333,3.95054166666667,5.293125,5.43920833333333,5.01779166666667,8.24954166666667,7.26633333333333,9.593375,9.16708333333333,8.91320833333333,8.20329166666667,3.93866666666667,5.65883333333333,7.536625,6.434375,3.466625,3.95145833333333,3.43345833333333,5.89245833333333,8.80779166666667,6.93679166666667,6.52391666666667,7.33575,7.30445833333333,9.81254166666667,9.91320833333333,9.18483333333333,9.76716666666667,10.639625,8.984125,9.253375,11.0966666666667,10.412125,11.5529166666667,7.60658333333333,6.81720833333333,9.56766666666667,8.23295833333333,8.08620833333333,7.16225,6.66716666666667,6.80316666666667,6.179875,6.12545833333333,11.08875,12.1640416666667,8.672625,6.850625,8.20891666666667,3.89395833333333,4.2815,6.22416666666667,9.24775,8.209625,8.80175,10.6055,10.24725,10.0431666666667,10.55025,8.972875,10.4875416666667,11.603375,10.4645416666667,9.98041666666667,10.7068333333333,9.86770833333333,11.7533333333333,12.0094583333333,11.2362916666667,13.5559583333333,13.3665833333333,16.2412916666667,14.0422083333333,13.04475,10.1727916666667,9.403,11.6779583333333,12.8119166666667,12.993125,16.3162916666667,17.5112083333333,18.2749166666667,18.1205,13.990875,11.5449166666667,12.7600833333333,13.41225,14.7951666666667,14.5912083333333,11.2065833333333,11.6276666666667,10.6794166666667,10.8860833333333,9.834125,9.20808333333333,10.4518333333333,12.9607083333333
"DOR 2018",0.81625,-2.25291666666667,-0.886604166666667,0.423333333333333,1.325625,1.63389583333333,2.4746875,2.14310416666667,3.55404166666667,1.9074375,2.2639375,1.72066666666667,4.61297916666667,4.54775,4.8739375,5.5904375,5.29035416666667,3.99689583333333,2.02295833333333,1.85445833333333,2.54585416666667,3.0965625,6.44991666666667,7.7540625,5.28129166666667,4.6565,4.79783333333333,5.390125,5.456125,4.54202083333333,2.80964583333333,4.2944375,3.4131875,2.75439583333333,3.1535,2.758,2.71077083333333,3.84310416666667,5.49529166666667,9.6456875,9.08604166666667,7.21135416666667,5.51102083333333,6.50539583333333,7.05075,6.22485416666667,8.72847916666667,8.740125,10.9317291666667,13.1410416666667,14.1748333333333,15.0029791666667,11.5431666666667,9.38008333333333,9.28716666666667,10.0761875,8.68672916666667,7.87477083333333,8.010875,6.96839583333333,5.444,6.43777083333333,6.32285416666667,7.01833333333333,8.157,8.27677083333333,12.68575,15.602375,11.5878958333333,9.15152083333333,11.4385416666667,9.68329166666667,10.5752291666667,10.5345,11.9281458333333,10.2602083333333,10.5917291666667,12.3302916666667,10.6339375,10.2253958333333,11.6038541666667,16.8246875,16.2755416666667,10.65925,9.08745833333333,11.0245,12.6334166666667,14.091625,10.4586041666667,10.9565625,14.5467708333333,13.2299166666667,13.7774791666667,14.1688541666667,15.62875,17.1029791666667,14.9157708333333,12.70325,12.0497916666667,12.2896458333333,12.5895625,12.7486875,12.6784583333333,12.9445625
"DOR 2019",6.58216666666667,6.14416666666667,6.41577083333333,5.76835416666667,7.1464375,5.246125,2.38404166666667,4.40002083333333,5.20460416666667,3.36629166666667,3.97247916666667,1.4651875,4.34822916666667,4.61989583333333,5.88345833333333,6.35322916666667,4.3275625,2.30127083333333,3.63820833333333,4.2850625,7.28158333333333,9.99608333333333,10.0068541666667,9.3591875,5.92495833333333,5.63266666666667,7.23022916666667,9.32822916666667,10.8415625,10.8415833333333,10.8099791666667,6.23814583333333,4.75475,4.16989583333333,5.20435416666667,4.91225,5.68495833333333,7.54335416666667,6.81235416666667,7.13639583333333,6.7916875,7.54329166666667,7.08383333333333,6.9690625,8.6285,6.93735416666667,7.19847916666667,8.0441875,8.472375,8.80622916666667,10.2667291666667,12.5208541666667,12.7710833333333,12.2183958333333,14.4816041666667,10.7161041666667,10.1945,11.8219166666667,11.5924375,10.048375,10.9768541666667,10.037125,10.8827291666667,10.5281041666667,8.43045833333333,5.03729166666667,5.12077083333333,6.90622916666667,5.67439583333333,5.8619375,5.75789583333333,7.18825,7.45885416666667,7.79304166666667,8.97204166666667,11.6023541666667,12.4046666666667,13.1569583333333,14.2001458333333,11.2373958333333,10.4553333333333,12.4378958333333,12.6673541666667,11.1751875,10.7788541666667,9.9021875,10.8726041666667,9.55758333333333,8.01304166666667,7.9086875,7.115375,8.52354166666667,8.26366666666667,9.92310416666667,11.7281875,13.0739583333333,11.6970208333333,11.0398333333333,9.23439583333333,9.85016666666667,12.4897708333333,12.60475,11.1229791666667,11.7180625
"DOR 2020",1.76385416666667,3.0720625,4.5471875,4.42127083333333,4.055125,5.362625,2.57927083333333,2.47447916666667,2.11858333333333,6.92960416666667,7.15083333333333,4.45216666666667,6.91035416666667,4.30641666666667,2.2348125,4.30633333333333,5.780875,5.25810416666667,3.4785625,6.23079166666667,5.14279166666667,5.0065,3.42635416666667,3.20677083333333,6.17845833333333,8.3111875,10.5267708333333,8.624875,7.33810416666667,7.3175,4.76670833333333,5.42516666666667,7.02547916666667,6.95214583333333,7.7678125,5.3940625,3.66791666666667,7.05583333333333,10.85975,11.4560208333333,10.2124166666667,8.36310416666667,5.82120833333333,9.6168125,11.4140625,7.29708333333333,5.5401875,6.0408125,10.3377708333333,9.10535416666667,8.29004166666667,7.56889583333333,8.717375,8.25725,9.61735416666667,9.82597916666667,9.364875,6.9721875,9.16810416666667,9.09452083333333,7.76754166666667,8.28941666666667,8.04916666666667,8.70835416666667,9.73239583333333,8.88570833333333,8.17452083333333,8.32083333333333,8.851,9.79245833333333,10.346625,10.9132291666667,8.467875,4.45266666666667,6.80510416666667,5.99025,5.66572916666667,9.30360416666667,9.8473125,11.1637291666667,10.0982916666667,12.6045208333333,12.2393958333333,15.0376041666667,12.4894791666667,12.5737291666667,11.0697916666667,12.87675,15.2254166666667,14.3276041666667,13.0010625,13.9514375,15.3707708333333,16.3419791666667,14.9740625,15.8504791666667,12.0100833333333,10.8399375,8.9175,8.5308125,10.5894791666667,9.09522916666667,9.37639583333333,12.11425
"DOW 2017",4.4685,4.60495833333333,4.70583333333333,6.45935416666667,4.83570833333333,4.27091666666667,3.97772916666667,4.351125,4.85375,5.90470833333333,5.59597916666667,6.436625,8.98714583333333,8.00497916666667,9.11564583333333,7.95489583333333,8.77677083333333,6.30829166666667,6.81179166666667,8.21829166666667,7.55616666666667,4.19841666666667,1.2608125,3.22620833333333,4.73691666666667,6.09054166666667,7.97858333333333,7.93783333333333,7.54516666666667,7.200375,9.7171875,11.7844166666667,10.7506041666667,9.9698125,8.3175625,9.10295833333333,9.00741666666667,8.75420833333333,9.647875,9.37829166666667,10.1788333333333,8.84654166666667,8.73908333333333,9.45,9.0099375,8.48129166666667,7.7760625,7.22114583333333,6.58352083333333,5.72039583333333,6.67760416666667,10.7703333333333,12.4528541666667,9.626,7.53604166666667,8.51864583333333,5.25345833333333,4.552375,7.252375,9.14733333333333,8.05910416666667,9.47439583333333,9.406125,9.03379166666667,9.64689583333333,10.83225,10.22625,9.9115625,11.0220833333333,10.287625,9.07289583333333,11.0624375,9.7883125,10.9602916666667,9.712625,10.8777291666667,12.0852083333333,12.481625,12.9985625,13.0089375,12.3876458333333,10.9222708333333,9.8249375,11.4681666666667,11.9755625,12.9066458333333,16.8314583333333,19.5176875,20.0516041666667,17.0483333333333,15.1017083333333,11.4083541666667,11.9574791666667,13.2706666666667,14.1344375,13.5596666666667,12.3217708333333,12.4197708333333,11.3780416666667,10.2815625,12.1245625,10.9577083333333,12.6469791666667,13.8814166666667
"DOW 2018",-0.297979166666667,-3.21560416666667,-1.92141666666667,-0.163270833333333,0.571333333333333,1.00510416666667,2.0125,1.66758333333333,2.08552083333333,1.6413125,2.28397916666667,2.97397916666667,4.7033125,4.57416666666667,4.47610416666667,4.311125,4.4396875,2.8343125,0.239354166666667,0.1988125,1.47141666666667,2.04854166666667,5.3050625,7.49520833333333,6.05633333333333,4.5684375,4.9391875,3.92945833333333,5.55860416666667,4.1061875,2.855875,2.60827083333333,2.42414583333333,1.81877083333333,1.231,1.7708125,0.832729166666667,2.92885416666667,5.62002083333333,8.40354166666667,9.09264583333333,8.36041666666667,5.13714583333333,5.36304166666667,5.5693125,5.44135416666667,9.02439583333333,9.0779375,9.78435416666667,10.53625,12.2974791666667,14.2356041666667,11.3083541666667,11.2875625,10.727,10.1329791666667,9.52722916666667,7.82785416666667,8.16852083333333,7.40464583333333,6.8983125,6.61710416666667,6.55420833333333,7.53041666666667,7.9350625,7.71695833333333,11.5005625,13.2902083333333,15.246875,15.7691041666667,12.810375,9.22325,9.49997916666667,10.0046458333333,11.3528541666667,11.5263125,12.7779375,12.8970208333333,10.3729583333333,10.6960625,12.1034375,14.4006875,14.1421666666667,15.7233958333333,11.4185416666667,10.1502291666667,10.9457083333333,14.0495,14.7131458333333,14.5565416666667,15.9668333333333,13.6636041666667,14.861875,14.7956875,17.4433333333333,17.6612083333333,15.7425208333333,12.2406458333333,12.85475,13.0056666666667,13.2640625,12.7322083333333,13.2681041666667,14.6699166666667
"DOW 2019",6.04291666666667,5.1865,6.04383333333333,6.92204166666667,6.253,4.83070833333333,2.84329166666667,5.16529166666667,5.27008333333333,2.75933333333333,3.40816666666667,1.504125,4.07754166666667,4.60083333333333,6.3155,6.67120833333333,5.16558333333333,1.65083333333333,3.63820833333333,5.06029166666667,7.48620833333333,10.6005833333333,11.4361666666667,8.364375,5.60433333333333,5.75083333333333,6.796125,7.88354166666667,9.054125,8.61525,8.42691666666667,7.38179166666667,4.39104166666667,4.93529166666667,4.47516666666667,3.78508333333333,4.642625,7.54891666666667,5.24925,5.96041666666667,6.441125,6.39904166666667,5.05975,6.33475,5.68758333333333,4.369875,5.102375,6.33591666666667,7.19404166666667,7.82066666666667,9.28316666666667,11.9774166666667,15.44375,15.73625,13.794375,10.349625,8.698875,10.0777916666667,8.94941666666667,8.82429166666667,10.3494583333333,9.17916666666667,10.8089166666667,11.4779166666667,8.78229166666667,6.294625,5.66691666666667,7.00525,6.69208333333333,6.50366666666667,5.58391666666667,6.73375,7.50716666666667,8.73991666666667,9.805375,12.9802916666667,14.58775,15.0685416666667,11.665625,11.49825,9.68129166666667,11.3735416666667,11.833125,10.705,10.6417083333333,11.373,12.5840416666667,10.3705833333333,12.1881666666667,9.38854166666667,8.78241666666667,8.280625,10.4332916666667,11.4985416666667,12.8354166666667,13.9214583333333,11.4363333333333,11.77025,10.1409166666667,12.522,11.2685,11.331625,12.0835833333333,11.206
"DOW 2020",1.63789583333333,2.08816666666667,3.4280625,3.36520833333333,3.0510625,3.99304166666667,2.517125,2.36,3.0405,6.58691666666667,6.106375,5.31135416666667,6.48291666666667,4.10802083333333,2.77902083333333,3.49083333333333,5.44720833333333,6.54558333333333,5.133125,6.75497916666667,3.720875,4.17052083333333,3.47995833333333,4.64172916666667,3.38552083333333,6.01145833333333,9.2850625,9.1703125,7.00616666666667,6.11714583333333,4.3801875,4.38002083333333,6.94260416666667,7.497375,7.570625,7.2565,4.7043125,7.38229166666667,10.9561041666667,10.8944583333333,8.75091666666667,9.8068125,7.110625,10.0579375,12.0647916666667,8.83527083333333,5.27985416666667,6.43977083333333,9.53435416666667,7.84260416666667,7.26741666666667,6.62897916666667,8.22814583333333,8.50010416666667,8.66710416666667,9.58683333333333,10.2031875,9.89920833333333,9.9424375,9.6499375,7.28735416666667,7.75804166666667,7.0581875,7.62258333333333,9.2624375,9.7338125,9.53591666666667,8.46925,8.31170833333333,10.4623541666667,11.6556458333333,14.0171041666667,12.9408333333333,6.1273125,6.27277083333333,7.85233333333333,5.51991666666667,8.47870833333333,9.74460416666667,10.8941875,11.3649166666667,12.3468333333333,13.6838333333333,16.4077291666667,13.46375,12.3574375,9.72429166666667,12.2421875,12.9519375,14.3201666666667,12.6491875,16.4905208333333,17.9411666666667,15.291125,14.487,15.7183333333333,15.17625,11.1138333333333,9.68229166666667,8.82504166666667,11.6569166666667,11.4902291666667,10.0271666666667,11.0511875
"DOW 2021",6.68164583333333,7.37289583333333,5.7076875,3.72810416666667,2.5545625,3.22529166666667,1.76810416666667,2.31314583333333,4.985125,7.226,7.30985416666667,6.22108333333333,5.1318125,2.97366666666667,3.2565,4.88060416666667,5.25739583333333,8.77483333333333,8.13627083333333,9.75685416666667,8.13597916666667,8.62779166666667,6.53429166666667,6.98495833333333,7.8750625,6.5138125,6.76520833333333,5.50877083333333,4.8800625,8.80627083333333,12.2684791666667,11.755875,7.64429166666667,4.712375,5.00452083333333,6.91025,6.76495833333333,1.61039583333333,1.67375,2.54339583333333,5.49804166666667,3.70666666666667,2.33333333333333,1.50504166666667,2.79391666666667,4.3128125,5.89435416666667,7.0045625,7.06689583333333,7.4330625,7.72725,10.3845625,9.43347916666667,6.92145833333333,8.84520833333333,9.89220833333333,8.596125,8.33410416666667,8.94175,6.3885625,6.32527083333333,5.50814583333333,6.06339583333333,5.99008333333333,6.58654166666667,5.00591666666667,5.54016666666667,4.94275,4.93222916666667,6.1156875,5.78104166666667,9.5908125,10.6786666666667,10.9711041666667,9.39208333333333,8.33533333333333,8.78529166666667,9.914625,9.66354166666667,10.385375,10.8975625,10.3855208333333,9.2978125,7.68658333333333,7.66516666666667,8.0315,7.59229166666667,8.28304166666667,10.09275,11.0548958333333,11.8596875,12.6542291666667,14.0436875,13.396,14.2209375,12.8838333333333,13.3757708333333,13.4905208333333,14.0647916666667,14.2009791666667,15.1931041666667,15.4755,16.1444166666667,16.8023125
"DUN 2014",4.092625,2.43747916666667,2.52408333333333,3.27664583333333,3.33002083333333,3.89752083333333,5.63827083333333,7.58739583333333,4.66629166666667,4.6884375,7.41045833333333,3.75766666666667,3.63575,3.14452083333333,7.25229166666667,9.024625,10.8476875,10.9896666666667,10.1452916666667,9.46785416666667,11.1871875,6.775625,4.19577083333333,3.10827083333333,3.143625,2.78647916666667,6.13464583333333,6.99335416666667,5.373125,5.4395,5.32227083333333,5.58945833333333,7.72277083333333,6.66635416666667,6.15870833333333,5.5906875,6.5605625,7.9835625,10.389875,6.0973125,7.439875,11.3567083333333,9.4945625,6.80016666666667,10.3017083333333,9.356125,8.58791666666667,8.37047916666667,9.80360416666667,9.68291666666667,8.63375,8.0159375,10.2980416666667,10.940125,9.25785416666667,9.2486875,10.6376458333333,6.61264583333333,8.79345833333333,10.7386875,13.1790833333333,13.77075,7.41214583333333,5.5235625,6.973125,9.17802083333333,11.5369791666667,11.8629375,11.5277708333333,9.41583333333333,10.06575,11.3788958333333,8.71760416666667,10.3407916666667,8.36297916666667,9.60247916666667,9.72339583333333,12.5969791666667,13.7255,12.236625,13.5765625,13.0633125,12.5934583333333,14.2581041666667,10.6514791666667,9.65210416666667,10.8001458333333,10.0188125,11.298375,11.4281666666667,10.7142708333333,10.0248958333333,11.559125,13.11725,13.0982291666667,13.5234375,12.1700416666667,9.88352083333333,12.2377708333333,14.2754375,12.9144791666667,13.6329375,13.1563958333333,12.61825
"DUN 2015",4.15185416666667,5.79447916666667,3.9923125,1.78066666666667,1.47933333333333,4.47639583333333,8.3960625,8.28645833333333,10.6,7.05122916666667,3.54141666666667,4.71689583333333,1.28760416666667,2.84304166666667,4.75383333333333,3.87720833333333,2.59666666666667,4.190125,5.01335416666667,5.6341875,4.7080625,6.831125,6.1926875,7.62058333333333,7.3726875,2.3178125,2.903,3.32685416666667,4.4936875,5.61560416666667,4.40791666666667,3.59889583333333,3.5051875,3.67097916666667,4.97889583333333,5.06427083333333,8.43916666666667,10.3589791666667,9.87164583333333,10.3807083333333,9.02454166666667,9.48816666666667,9.34202083333333,6.83660416666667,5.64579166666667,6.5698125,12.4854791666667,9.32610416666667,7.09845833333333,7.6671875,7.06289583333333,6.6959375,7.10425,10.0444375,11.6640625,11.670625,11.3806041666667,6.91364583333333,4.4885,3.53345833333333,5.02664583333333,5.849,6.6559375,3.7905625,5.36116666666667,5.0970625,9.79129166666667,7.34089583333333,7.92222916666667,6.63214583333333,5.619375,9.14920833333333,8.71747916666667,11.3775,9.99075,10.2021875,8.80495833333333,8.46120833333333,9.10983333333333,8.88427083333333,8.04539583333333,8.32854166666667,10.8135833333333,11.4883958333333,12.649625,11.0420833333333,11.1110208333333,11.3103958333333,10.8464166666667,8.41827083333333,8.27516666666667,8.33127083333333,9.86833333333333,7.79052083333333,7.0605,8.55772916666667,10.0637291666667,8.17008333333333,11.215375,10.5726666666667,11.4463541666667,9.99239583333333,12.765625,14.9867083333333
"DUN 2017",1.86514583333333,0.4026875,1.17858333333333,3.15952083333333,1.82658333333333,3.11583333333333,3.75445833333333,4.06979166666667,2.88085416666667,5.33033333333333,5.73170833333333,4.438875,8.52952083333333,8.32814583333333,8.39977083333333,9.52272916666667,8.60645833333333,8.19383333333333,4.57125,4.89183333333333,7.11058333333333,5.43902083333333,3.09839583333333,1.7853125,4.58939583333333,4.31629166666667,6.93141666666667,7.00729166666667,7.15483333333333,6.32075,6.87420833333333,10.6899375,10.5361875,10.0991458333333,7.79033333333333,7.76475,8.98829166666667,9.39472916666667,9.337125,10.0950416666667,9.28872916666667,7.718625,8.28325,9.7400625,9.58829166666667,7.83854166666667,7.39279166666667,6.368375,6.34110416666667,5.77827083333333,4.67947916666667,10.0195625,11.8485625,10.9967708333333,7.16247916666667,8.03160416666667,5.25770833333333,4.56372916666667,5.9689375,9.641,7.77195833333333,8.15004166666667,9.15047916666667,9.63797916666667,10.1878958333333,11.2747916666667,10.0315,9.8031875,10.1100833333333,10.9363125,10.1502916666667,11.7107708333333,9.27960416666667,10.9779375,10.0681875,10.4486041666667,12.2925208333333,10.2902291666667,13.6248125,11.4923125,11.9363333333333,9.951875,9.06564583333333,8.88997916666667,10.7775833333333,10.5193958333333,15.6117291666667,18.3342083333333,18.9992916666667,16.433,16.056875,10.9830833333333,11.7033958333333,12.9613125,13.6345208333333,14.6215625,11.4739166666667,11.2267291666667,10.464125,10.196375,11.3960416666667,9.65,12.5320833333333,13.1795625
"DUN 2018",-0.152145833333333,-2.64685416666667,-2.09160416666667,-1.04829166666667,-0.2330625,-0.0903958333333333,0.552,0.7703125,1.60485416666667,1.70797916666667,2.000375,1.20958333333333,4.33622916666667,4.495875,4.41727083333333,4.41958333333333,4.24502083333333,2.25495833333333,0.154208333333333,-0.1494375,0.3995,1.1931875,4.78016666666667,7.65720833333333,5.63670833333333,3.62366666666667,3.16889583333333,3.26139583333333,4.38741666666667,3.52391666666667,1.30995833333333,1.9186875,2.66416666666667,1.559375,1.05610416666667,1.9631875,1.15497916666667,2.34252083333333,4.73364583333333,8.42370833333333,7.81191666666667,6.86879166666667,6.47727083333333,5.53510416666667,6.12939583333333,5.63966666666667,8.1714375,7.9066875,8.41725,10.4111875,11.4771041666667,13.0339166666667,10.4069375,10.0500416666667,10.0604583333333,10.1544583333333,9.625,7.691375,8.74716666666667,6.6005,6.07008333333333,6.7735625,6.074125,6.18183333333333,7.48052083333333,7.34291666666667,12.188875,12.7274583333333,14.5989791666667,13.8909166666667,12.06175,8.471875,8.89708333333333,9.1205,10.7662916666667,10.8826875,11.4630416666667,11.6938125,10.401625,10.1004166666667,11.1721666666667,13.0664166666667,13.3893125,14.5318125,11.7250416666667,11.2262916666667,11.5060625,14.0341458333333,15.2578541666667,14.7213333333333,15.5060416666667,14.4565833333333,16.4448958333333,15.5189791666667,17.0782708333333,17.0304583333333,16.2714791666667,13.4939583333333,13.3235625,12.9784166666667,13.3630833333333,12.8515,13.5915416666667,14.6326875
"DUN 2019",3.58720833333333,4.66535416666667,6.13979166666667,6.306875,6.00377083333333,4.9475625,1.79872916666667,3.137625,5.20910416666667,1.9766875,2.71966666666667,0.9408125,4.3200625,4.4249375,6.20239583333333,6.67295833333333,4.63408333333333,1.38060416666667,2.88714583333333,3.869625,7.17354166666667,11.4273333333333,12.3151458333333,8.679625,5.72108333333333,6.18135416666667,7.07,8.16733333333333,10.424625,9.75591666666667,9.42170833333333,7.1743125,3.07427083333333,3.995875,3.88104166666667,3.81839583333333,3.95404166666667,7.017375,3.2738125,6.422,6.46325,6.67241666666667,4.7363125,5.792125,5.07247916666667,4.9369375,5.7214375,6.1605,6.87160416666667,7.96845833333333,8.698875,12.0424166666667,14.01425,15.288625,12.9397708333333,10.3719375,9.3278125,9.8813125,8.57533333333333,8.0109375,9.82897916666667,9.463,10.5285833333333,10.6021875,8.46025,5.62729166666667,5.5015625,6.82945833333333,6.55766666666667,5.1778125,4.46675,5.6168125,5.74241666666667,6.808375,8.1444375,12.1566458333333,13.1053958333333,14.067375,11.1552916666667,11.1851458333333,9.71435416666667,10.6858958333333,10.9261041666667,10.1425208333333,9.2011875,12.0120208333333,12.2310833333333,9.56783333333333,10.445625,9.06658333333333,8.60633333333333,7.33089583333333,9.06647916666667,10.2780416666667,11.8659583333333,12.8685833333333,12.5971041666667,11.6780208333333,9.99654166666667,11.4274375,10.2776458333333,10.5500416666667,11.5943125,10.184
"DUN 2020",1.457875,1.80385416666667,2.4115625,3.69983333333333,3.21777083333333,3.74129166666667,2.00220833333333,1.49947916666667,1.45770833333333,6.14795833333333,6.86077083333333,3.5526875,5.960625,4.05570833333333,3.22829166666667,3.84641666666667,4.6736875,6.52585416666667,4.19089583333333,6.860875,4.5791875,3.678125,2.2950625,4.55827083333333,3.95016666666667,5.65635416666667,9.42377083333333,10.0307083333333,7.0496875,6.3170625,3.44841666666667,4.43229166666667,7.51985416666667,6.79777083333333,7.969625,6.94454166666667,4.054875,7.1640625,9.69435416666667,10.4692083333333,7.86316666666667,9.75677083333333,6.31708333333333,10.4055833333333,12.392375,8.262375,6.13827083333333,6.6479375,10.2262916666667,7.39475,6.78764583333333,7.63433333333333,8.33458333333333,9.3179375,8.24933333333333,9.47272916666667,9.389375,9.50364583333333,10.8860416666667,8.95220833333333,6.52570833333333,6.07533333333333,5.34275,7.41566666666667,7.87558333333333,9.22410416666667,9.0578125,7.9486875,8.50189583333333,10.0890208333333,10.3304166666667,13.3641458333333,11.6917916666667,6.22272916666667,6.29502083333333,7.25822916666667,4.63052083333333,8.20858333333333,9.23489583333333,11.0547916666667,12.632875,13.4793541666667,13.5313333333333,16.0373333333333,11.9005,10.9925416666667,10.4066666666667,12.8522708333333,12.5272291666667,13.7399375,12.8204375,15.9634583333333,17.3831458333333,14.6487708333333,14.387125,14.6256875,13.3433958333333,10.2497708333333,8.964,7.6456875,11.6188125,11.3057708333333,9.41227083333333,11.1069791666667
"DUN 2021",6.3105,6.603875,5.1805,4.15495833333333,2.31225,2.91941666666667,1.22225,1.17966666666667,4.38466666666667,6.0385,6.39470833333333,5.36908333333333,5.47370833333333,3.50583333333333,3.56841666666667,5.243375,5.934,7.795875,7.66979166666667,10.3465833333333,8.23458333333333,7.669875,6.37316666666667,6.64429166666667,8.23625,6.0385,7.08525,5.32708333333333,4.258875,8.69583333333333,13.5662916666667,12.333625,7.58733333333333,4.69895833333333,4.11133333333333,6.34979166666667,6.33108333333333,1.09633333333333,1.11766666666667,2.62575,5.220875,2.45825,0.865666666666667,0.341541666666667,1.76529166666667,3.168,4.71716666666667,5.80591666666667,5.78470833333333,6.245125,6.226875,9.30120833333333,7.50345833333333,5.09508333333333,7.14329166666667,8.21145833333333,7.00054166666667,7.62729166666667,7.210125,6.85525,6.122375,5.36870833333333,5.09666666666667,4.887625,6.08033333333333,3.73591666666667,5.68283333333333,4.63604166666667,4.25908333333333,4.46829166666667,4.5525,8.48666666666667,9.46995833333333,9.95070833333333,8.38258333333333,7.922375,8.65429166666667,9.32304166666667,9.0085,8.759,8.06833333333333,8.04754166666667,7.81791666666667,7.10641666666667,7.18958333333333,7.02245833333333,6.52033333333333,8.29870833333333,9.72033333333333,9.61466666666667,11.140875,13.4401666666667,14.5676666666667,12.019375,13.982625,12.5206666666667,13.2319166666667,13.1270833333333,13.6272083333333,13.69125,14.0039166666667,14.777125,15.5088333333333,16.907875
"EDI 2015",4.34727083333333,7.17547916666667,4.2755,2.19916666666667,2.2788125,4.51833333333333,8.47191666666667,8.70575,10.0215416666667,7.29920833333333,5.58270833333333,5.48227083333333,3.3289375,5.08210416666667,5.16766666666667,4.57745833333333,3.864875,5.36647916666667,4.070375,6.88235416666667,6.85166666666667,8.85160416666667,5.40127083333333,7.7793125,7.98572916666667,5.00389583333333,4.50766666666667,5.27597916666667,5.90358333333333,7.56391666666667,5.43785416666667,4.6359375,4.37089583333333,5.10075,5.03210416666667,6.41645833333333,9.16827083333333,10.9393541666667,10.0985833333333,10.4568125,8.73804166666667,11.28675,11.6286041666667,7.63472916666667,6.0740625,8.20325,11.8943541666667,9.56166666666667,7.19075,7.76314583333333,8.44114583333333,7.0873125,9.869375,10.8099583333333,11.3302708333333,13.0804375,11.4681041666667,8.98564583333333,6.048125,4.49141666666667,5.64408333333333,5.93697916666667,7.37304166666667,6.16045833333333,5.350125,6.85266666666667,10.96575,8.06064583333333,8.432375,7.9513125,7.58316666666667,9.37766666666667,11.2544166666667,12.7303125,10.8760208333333,10.490875,8.61241666666667,9.83877083333333,9.77960416666667,9.787375,8.597,9.94104166666667,12.1212291666667,11.1867708333333,13.616125,12.9327708333333,11.6968958333333,12.5628125,11.6978541666667,9.29427083333333,9.40991666666667,8.6190625,10.79275,8.77829166666667,8.58714583333333,9.33966666666667,11.5870833333333,11.55575,12.39775,10.6466875,12.1974791666667,11.2215,13.3187291666667,15.76575
